transaction_id,product_id,customer_id,quantity,transaction_date
7885,133,974,1,2024-04-29
7886,59,607,3,2025-09-07
7887,194,793,4,2025-06-05
7888,142,419,3,2024-04-07
7889,82,969,3,2025-12-07
7890,25,820,3,2026-02-09
7891,18,690,2,2024-07-12
7892,192,692,1,2026-01-30
7893,171,840,1,2024-04-14
7894,183,577,3,2025-05-09
7895,115,678,3,2024-06-05
7896,64,911,5,2024-12-03
7897,110,542,1,2025-10-17
7898,28,908,3,2026-01-14
7899,41,114,4,2025-07-04
7900,64,638,5,2025-07-09
7901,147,809,2,2024-03-04
7902,161,217,3,2025-08-02
7903,60,881,5,2024-06-25
7904,180,398,1,2024-05-31
7905,83,242,4,2025-05-13
7906,36,99,1,2024-08-12
7907,113,132,2,2025-07-06
7908,160,113,1,2024-06-08
7909,93,111,1,2025-03-11
7910,32,620,4,2024-10-10
7911,54,133,5,2025-12-09
7912,180,37,2,2025-12-01
7913,49,667,5,2025-02-27
7914,9,952,4,2025-05-08
7915,2,639,3,2025-02-14
7916,178,95,4,2026-02-05
7917,143,315,5,2024-10-27
7918,145,97,1,2024-12-14
7919,141,456,4,2025-10-17
7920,81,871,5,2025-03-07
7921,12,816,1,2024-06-05
7922,125,135,2,2025-04-10
7923,153,944,4,2024-09-13
7924,103,503,3,2026-01-10
7925,199,707,3,2025-01-05
7926,41,206,2,2025-07-28
7927,136,506,5,2025-09-12
7928,48,141,1,2025-12-08
7929,171,451,5,2026-02-03
7930,131,415,2,2025-09-12
7931,38,233,1,2025-05-29
7932,122,678,3,2024-03-11
7933,121,46,3,2024-05-23
7934,101,931,4,2025-10-11
7935,12,633,1,2025-09-19
7936,177,685,3,2026-01-30
7937,69,496,5,2024-11-23
7938,128,349,1,2024-11-11
7939,121,998,2,2024-05-05
7940,199,139,4,2024-07-25
7941,87,355,4,2024-03-25
7942,185,744,5,2024-12-22
7943,166,662,5,2024-04-04
7944,123,389,1,2025-09-17
7945,56,391,3,2025-07-11
7946,62,528,4,2024-12-09
7947,165,295,3,2024-12-26
7948,63,505,5,2025-12-30
7949,86,959,1,2025-11-05
7950,39,719,2,2024-03-27
7951,12,674,5,2025-11-23
7952,18,374,5,2025-01-29
7953,138,40,2,2024-05-07
7954,172,160,4,2025-11-30
7955,175,285,4,2024-08-14
7956,157,17,3,2025-10-31
7957,189,222,1,2025-11-19
7958,152,624,3,2025-03-31
7959,41,973,4,2025-08-19
7960,139,951,2,2026-01-06
7961,125,524,4,2025-08-18
7962,161,659,5,2025-03-26
7963,129,890,4,2025-08-31
7964,180,712,1,2024-11-04
7965,185,947,1,2025-12-22
7966,22,676,2,2025-11-02
7967,100,340,5,2024-06-07
7968,181,765,3,2025-07-20
7969,162,684,3,2025-11-02
7970,72,143,5,2026-01-02
7971,20,29,1,2024-11-16
7972,57,946,3,2025-07-20
7973,199,609,1,2025-01-19
7974,200,142,3,2025-12-20
7975,45,946,3,2025-07-27
7976,189,380,3,2025-10-20
7977,35,454,2,2025-05-22
7978,140,933,2,2026-01-17
7979,70,897,2,2025-10-13
7980,182,79,2,2025-07-21
7981,148,174,1,2024-08-02
7982,90,212,4,2025-05-14
7983,90,549,1,2025-08-25
7984,106,109,1,2024-10-14
7985,23,473,4,2025-06-06
7986,35,464,5,2024-05-12
7987,64,503,1,2025-10-10
7988,89,159,2,2024-04-22
7989,180,543,2,2024-11-27
7990,102,23,1,2025-01-01
7991,129,331,5,2026-02-08
7992,173,299,3,2025-01-28
7993,135,546,2,2025-02-20
7994,178,21,5,2025-08-31
7995,147,182,3,2026-01-31
7996,39,810,1,2024-05-12
7997,198,216,3,2025-01-29
7998,81,20,1,2026-01-17
7999,103,798,5,2025-11-14
8000,81,968,3,2025-01-02
8001,49,400,1,2025-01-12
8002,196,995,4,2025-12-09
8003,14,21,1,2024-06-08
8004,110,960,4,2025-03-05
8005,171,72,5,2025-11-16
8006,69,683,4,2025-09-08
8007,104,456,3,2024-06-19
8008,2,504,2,2024-11-21
8009,174,458,3,2025-01-21
8010,68,766,4,2025-12-10
8011,4,835,1,2025-10-12
8012,112,221,3,2025-12-17
8013,58,919,3,2024-07-06
8014,64,768,1,2026-01-29
8015,66,111,5,2025-03-07
8016,183,37,1,2025-10-25
8017,119,784,5,2025-02-14
8018,35,818,5,2024-03-05
8019,110,378,2,2026-02-03
8020,188,95,1,2024-06-13
8021,42,758,2,2025-11-16
8022,182,783,3,2026-01-14
8023,87,629,4,2024-12-06
8024,20,625,1,2024-08-07
8025,3,613,4,2024-11-09
8026,35,917,5,2024-11-13
8027,149,467,3,2024-08-20
8028,65,951,1,2026-02-03
8029,142,719,1,2025-01-21
8030,130,850,5,2024-11-04
8031,153,14,3,2024-05-21
8032,120,323,3,2025-08-12
8033,164,463,2,2025-10-30
8034,69,504,5,2025-08-07
8035,80,406,2,2026-02-12
8036,58,99,5,2025-10-22
8037,84,468,1,2024-08-20
8038,12,36,2,2026-01-20
8039,105,622,5,2024-03-29
8040,64,733,4,2025-01-02
8041,51,334,2,2024-05-09
8042,194,106,4,2024-10-03
8043,105,785,2,2025-11-24
8044,77,778,3,2024-08-21
8045,70,928,5,2025-01-29
8046,102,588,1,2024-06-29
8047,126,418,5,2025-12-04
8048,116,203,4,2024-04-06
8049,94,635,2,2025-01-16
8050,166,792,3,2024-03-04
8051,173,198,2,2024-10-04
8052,9,912,5,2024-08-08
8053,52,174,1,2024-10-18
8054,147,588,1,2024-03-10
8055,194,270,3,2025-02-13
8056,112,365,4,2024-10-23
8057,149,892,3,2024-09-05
8058,27,674,1,2025-06-25
8059,132,928,3,2024-07-08
8060,78,660,4,2025-01-14
8061,176,125,1,2025-04-06
8062,10,510,4,2024-12-01
8063,56,60,4,2025-10-29
8064,159,898,2,2024-10-16
8065,72,240,4,2025-07-25
8066,35,6,5,2025-03-29
8067,10,490,2,2024-05-18
8068,17,999,4,2025-02-06
8069,73,906,4,2025-12-26
8070,182,642,5,2025-11-28
8071,185,744,5,2025-09-19
8072,150,79,3,2025-08-25
8073,91,937,5,2025-05-26
8074,85,600,3,2024-05-06
8075,176,284,3,2024-07-28
8076,148,420,2,2024-09-20
8077,88,803,5,2024-11-06
8078,165,593,4,2024-05-26
8079,34,364,1,2025-12-18
8080,88,410,2,2025-05-28
8081,191,781,4,2026-01-15
8082,64,906,3,2024-05-28
8083,58,127,2,2024-03-23
8084,167,677,4,2024-06-11
8085,114,855,1,2025-10-13
8086,140,619,2,2025-02-09
8087,60,289,5,2025-09-21
8088,100,482,3,2024-10-05
8089,34,490,3,2025-10-19
8090,145,326,1,2025-10-21
8091,151,953,5,2024-06-16
8092,155,552,3,2025-04-04
8093,153,825,4,2025-06-20
8094,137,275,2,2024-07-02
8095,169,971,5,2025-11-15
8096,133,911,4,2025-01-12
8097,59,830,1,2024-09-25
8098,64,538,4,2025-03-02
8099,13,715,4,2024-09-27
8100,134,5,1,2025-10-27
8101,74,666,2,2025-12-08
8102,40,914,2,2024-11-03
8103,163,764,4,2024-11-12
8104,136,687,2,2025-12-09
8105,61,330,4,2025-04-20
8106,23,244,4,2024-02-23
8107,188,138,1,2025-12-14
8108,24,381,5,2024-07-06
8109,4,98,3,2025-04-11
8110,34,291,5,2025-07-07
8111,148,5,3,2024-10-21
8112,137,51,1,2024-05-21
8113,10,811,4,2024-12-15
8114,90,904,1,2024-06-10
8115,181,726,2,2025-02-25
8116,40,173,3,2024-09-03
8117,126,567,3,2024-09-10
8118,199,856,4,2025-03-04
8119,128,86,1,2025-12-10
8120,164,465,3,2026-02-14
8121,153,22,2,2024-12-22
8122,48,489,5,2025-07-25
8123,163,615,3,2025-12-29
8124,148,1,1,2024-10-26
8125,81,132,4,2025-05-14
8126,55,788,3,2025-07-22
8127,113,116,5,2025-04-09
8128,41,98,2,2024-02-20
8129,48,188,3,2024-04-22
8130,55,418,5,2025-12-19
8131,147,313,1,2025-10-05
8132,199,294,1,2024-04-05
8133,7,797,2,2025-09-24
8134,185,32,3,2025-11-10
8135,87,95,2,2025-05-10
8136,33,477,2,2025-01-01
8137,178,768,1,2025-09-02
8138,117,375,1,2025-11-28
8139,117,641,1,2024-07-08
8140,124,792,3,2025-02-28
8141,11,74,1,2025-01-04
8142,74,760,4,2025-08-12
8143,169,73,4,2026-02-05
8144,148,101,1,2025-06-05
8145,67,590,2,2024-04-22
8146,90,404,4,2024-03-03
8147,33,104,5,2025-07-19
8148,46,665,2,2025-07-08
8149,165,619,2,2024-03-17
8150,50,279,3,2025-05-27
8151,31,104,1,2025-09-05
8152,196,910,4,2025-06-21
8153,199,65,5,2024-10-20
8154,177,359,2,2025-09-16
8155,129,804,4,2025-12-18
8156,75,263,1,2024-07-15
8157,74,166,3,2024-10-21
8158,10,740,2,2025-10-19
8159,144,432,4,2024-10-03
8160,139,36,3,2025-06-08
8161,137,514,2,2025-10-10
8162,2,605,5,2024-04-25
8163,63,84,2,2024-08-01
8164,159,51,4,2024-03-05
8165,120,257,4,2024-02-23
8166,60,959,2,2025-07-20
8167,109,884,3,2024-03-20
8168,27,205,1,2024-12-20
8169,190,130,1,2025-11-20
8170,49,81,2,2024-11-28
8171,21,438,5,2025-08-19
8172,7,956,3,2024-05-30
8173,27,840,5,2025-08-16
8174,48,203,1,2024-09-21
8175,89,995,1,2024-07-10
8176,142,787,3,2025-01-14
8177,73,179,5,2024-09-04
8178,130,680,4,2025-01-21
8179,81,187,2,2025-08-12
8180,50,753,5,2025-03-12
8181,7,690,1,2025-11-07
8182,158,804,3,2024-05-21
8183,191,631,2,2024-12-25
8184,85,940,2,2026-02-10
8185,46,401,4,2025-03-23
8186,101,732,1,2025-01-14
8187,73,722,2,2024-07-11
8188,102,292,2,2024-08-02
8189,57,392,3,2024-10-15
8190,63,818,3,2024-08-04
8191,122,720,3,2024-04-20
8192,62,11,5,2025-05-22
8193,66,24,4,2025-05-16
8194,38,834,3,2024-10-29
8195,7,212,4,2025-09-08
8196,135,286,2,2025-02-20
8197,19,394,5,2024-07-11
8198,73,827,5,2026-01-20
8199,179,378,1,2025-04-03
8200,33,849,4,2026-02-07
8201,96,786,5,2024-11-20
8202,20,281,4,2025-03-11
8203,85,49,3,2024-04-21
8204,51,940,3,2025-02-15
8205,183,52,5,2025-06-16
8206,105,964,4,2024-04-26
8207,162,189,5,2025-07-31
8208,145,494,2,2025-09-24
8209,33,972,5,2024-06-11
8210,152,910,5,2024-06-30
8211,74,594,4,2024-05-18
8212,83,790,5,2025-04-02
8213,199,765,4,2024-08-20
8214,142,246,5,2025-12-17
8215,88,60,1,2024-08-27
8216,197,823,3,2025-11-09
8217,59,839,3,2025-10-08
8218,48,419,4,2025-06-12
8219,62,321,5,2025-01-01
8220,51,370,5,2024-03-26
8221,36,769,4,2025-12-04
8222,152,157,5,2024-03-19
8223,127,693,5,2025-02-21
8224,34,366,1,2025-10-05
8225,67,881,4,2024-03-21
8226,46,362,4,2025-01-03
8227,122,946,3,2025-01-08
8228,179,891,1,2026-02-09
8229,9,111,4,2025-08-07
8230,194,280,1,2024-06-04
8231,22,538,4,2025-12-10
8232,120,423,4,2025-03-07
8233,5,875,4,2025-12-02
8234,100,70,3,2025-08-11
8235,167,957,4,2024-10-21
8236,111,852,2,2024-04-27
8237,179,772,3,2024-03-13
8238,101,454,4,2024-07-30
8239,19,696,3,2025-10-30
8240,54,188,5,2025-10-08
8241,18,819,4,2025-09-24
8242,196,689,4,2024-08-11
8243,184,476,3,2025-12-14
8244,56,982,4,2024-10-01
8245,11,787,5,2024-10-04
8246,112,77,2,2025-12-06
8247,61,345,2,2025-04-28
8248,56,612,4,2025-11-01
8249,134,32,3,2025-06-13
8250,179,145,5,2025-06-11
8251,36,369,3,2024-05-09
8252,146,256,1,2025-08-23
8253,176,849,1,2025-05-09
8254,117,648,2,2025-06-21
8255,191,978,4,2025-01-16
8256,5,349,5,2024-04-19
8257,164,368,4,2026-02-13
8258,66,557,4,2024-05-01
8259,200,92,1,2024-09-11
8260,86,451,1,2024-05-24
8261,181,924,1,2024-05-25
8262,21,331,5,2025-07-15
8263,33,175,2,2024-05-11
8264,140,798,2,2026-01-29
8265,187,53,3,2024-09-12
8266,149,385,4,2025-08-14
8267,178,952,4,2025-08-21
8268,155,800,4,2026-02-17
8269,57,748,5,2025-11-26
8270,46,949,3,2024-12-03
8271,14,861,3,2024-06-16
8272,183,67,5,2024-03-31
8273,60,862,3,2025-09-25
8274,183,533,3,2025-02-19
8275,114,356,5,2024-10-29
8276,142,753,2,2026-01-16
8277,42,559,1,2026-01-09
8278,128,511,3,2024-06-01
8279,151,117,2,2025-04-06
8280,13,694,2,2025-02-13
8281,186,390,1,2024-09-28
8282,23,625,4,2024-11-21
8283,179,119,4,2024-06-18
8284,182,653,1,2025-03-29
8285,85,495,1,2025-07-28
8286,170,958,5,2024-06-08
8287,150,365,5,2026-01-30
8288,144,240,2,2025-05-19
8289,71,807,3,2024-05-07
8290,12,238,3,2025-02-20
8291,57,949,1,2025-08-20
8292,77,409,4,2024-03-16
8293,76,838,4,2024-12-10
8294,83,575,2,2024-03-06
8295,193,500,1,2024-07-14
8296,43,250,5,2025-11-14
8297,132,469,5,2024-06-20
8298,42,255,5,2024-12-14
8299,43,959,5,2025-08-07
8300,54,62,3,2025-09-21
8301,110,560,4,2026-01-04
8302,163,744,4,2024-06-22
8303,42,609,2,2026-01-19
8304,117,311,2,2024-08-01
8305,167,912,3,2024-03-22
8306,130,103,2,2025-08-07
8307,58,447,1,2025-01-11
8308,86,62,1,2025-01-04
8309,126,434,1,2025-05-28
8310,51,227,4,2025-05-15
8311,45,755,2,2025-07-16
8312,3,333,5,2024-09-16
8313,138,709,2,2024-10-15
8314,17,566,2,2025-08-10
8315,46,797,5,2025-11-28
8316,190,525,1,2024-11-10
8317,68,611,1,2026-02-01
8318,140,653,4,2025-10-13
8319,137,283,3,2024-05-02
8320,97,950,2,2025-04-20
8321,39,953,1,2025-09-09
8322,93,400,1,2026-01-27
8323,20,530,2,2024-10-17
8324,197,614,3,2025-06-04
8325,8,245,3,2025-11-01
8326,177,452,1,2024-09-27
8327,151,105,5,2025-01-22
8328,96,453,4,2025-02-22
8329,93,160,1,2024-11-08
8330,154,939,4,2025-05-31
8331,91,401,4,2024-03-26
8332,125,290,2,2025-08-26
8333,133,102,1,2025-10-15
8334,39,661,2,2025-01-18
8335,81,24,4,2025-10-07
8336,48,224,2,2024-05-21
8337,51,706,4,2025-07-11
8338,55,827,1,2025-07-13
8339,106,705,2,2025-10-02
8340,75,26,1,2026-01-03
8341,188,928,3,2025-11-19
8342,36,604,2,2024-03-27
8343,71,920,2,2025-08-11
8344,103,453,5,2025-05-14
8345,13,435,3,2025-05-04
8346,135,185,4,2025-02-04
8347,160,630,5,2025-10-20
8348,105,628,3,2024-10-10
8349,56,444,4,2025-10-16
8350,3,929,4,2024-02-26
8351,55,721,2,2024-11-15
8352,138,569,2,2025-07-30
8353,170,287,3,2024-04-18
8354,34,503,3,2025-09-22
8355,32,707,5,2025-09-04
8356,194,642,2,2024-12-25
8357,49,187,3,2024-04-07
8358,137,500,3,2024-11-16
8359,128,530,4,2025-10-09
8360,66,404,5,2024-11-12
8361,30,374,4,2025-02-27
8362,175,288,1,2026-01-06
8363,131,655,2,2024-05-12
8364,32,209,1,2024-06-18
8365,190,556,2,2024-11-12
8366,29,960,4,2025-04-07
8367,17,295,2,2026-02-11
8368,177,598,3,2024-05-10
8369,137,380,1,2025-07-12
8370,35,587,1,2024-12-27
8371,23,804,1,2025-11-21
8372,3,519,4,2025-11-06
8373,68,31,4,2025-12-06
8374,53,294,3,2025-04-15
8375,183,984,5,2024-04-05
8376,59,478,5,2024-09-25
8377,184,828,1,2025-08-05
8378,78,500,3,2024-10-10
8379,178,544,2,2025-12-24
8380,70,230,2,2024-02-19
8381,106,867,5,2024-04-06
8382,193,807,3,2024-11-15
8383,44,774,3,2025-07-11
8384,31,927,5,2025-12-02
8385,98,812,5,2024-10-30
8386,146,378,2,2024-02-25
8387,12,984,1,2025-03-04
8388,181,984,3,2024-11-18
8389,119,675,2,2024-11-24
8390,55,656,2,2024-10-21
8391,161,106,5,2025-12-10
8392,54,323,3,2025-08-14
8393,162,772,2,2024-08-14
8394,82,337,4,2024-08-03
8395,153,891,3,2024-11-10
8396,27,297,5,2024-09-20
8397,80,934,1,2024-12-08
8398,150,815,4,2024-08-31
8399,17,57,2,2024-09-29
8400,15,289,5,2024-10-18
8401,177,792,3,2025-07-29
8402,189,274,4,2025-03-18
8403,188,84,2,2024-06-28
8404,52,755,1,2025-12-31
8405,114,438,2,2025-08-07
8406,57,590,1,2025-11-15
8407,200,114,4,2025-05-11
8408,143,937,4,2024-05-05
8409,192,71,3,2026-01-15
8410,135,776,2,2025-01-18
8411,142,205,2,2025-04-05
8412,35,209,2,2025-05-19
8413,67,77,1,2025-07-05
8414,139,257,5,2024-07-01
8415,160,19,3,2025-02-09
8416,23,490,3,2024-12-08
8417,123,558,1,2026-02-17
8418,160,263,1,2026-02-12
8419,34,390,1,2024-10-26
8420,32,698,5,2024-04-19
8421,84,931,2,2024-10-11
8422,43,422,5,2025-12-13
8423,76,274,5,2025-11-12
8424,27,645,2,2026-01-02
8425,64,210,1,2024-10-07
8426,76,171,5,2026-01-23
8427,46,411,3,2025-11-14
8428,172,467,1,2025-12-11
8429,45,155,1,2025-05-21
8430,30,999,2,2025-02-15
8431,95,425,5,2024-05-27
8432,190,566,1,2025-04-23
8433,62,553,4,2024-06-27
8434,109,588,2,2026-02-12
8435,112,201,5,2025-11-13
8436,89,993,2,2026-02-11
8437,118,642,4,2025-02-08
8438,12,729,2,2025-01-13
8439,62,169,4,2024-04-17
8440,2,922,3,2024-05-25
8441,74,927,4,2025-06-11
8442,70,595,3,2025-07-14
8443,54,727,4,2024-05-24
8444,136,619,5,2025-12-08
8445,133,24,5,2024-08-07
8446,41,29,5,2024-12-11
8447,55,170,2,2025-02-20
8448,123,800,4,2025-03-05
8449,24,20,4,2024-06-13
8450,189,837,4,2025-09-01
8451,168,756,5,2024-07-13
8452,106,17,5,2025-07-14
8453,127,839,5,2025-09-12
8454,64,41,2,2025-01-23
8455,146,65,4,2024-04-29
8456,74,753,5,2024-10-30
8457,173,353,3,2025-09-09
8458,72,832,2,2024-04-09
8459,87,407,1,2024-02-21
8460,62,376,3,2025-06-01
8461,172,81,4,2025-09-29
8462,2,436,1,2025-01-08
8463,11,156,4,2024-03-17
8464,94,723,3,2025-06-26
8465,167,910,2,2025-08-16
8466,101,194,3,2026-01-28
8467,125,502,5,2025-08-07
8468,75,644,2,2025-10-20
8469,108,972,3,2024-03-25
8470,145,920,1,2025-02-07
8471,69,402,4,2025-10-14
8472,143,601,4,2024-10-24
8473,55,345,3,2024-09-14
8474,195,448,3,2024-04-11
8475,163,858,5,2025-05-13
8476,154,399,2,2024-11-08
8477,150,762,4,2024-09-24
8478,111,490,1,2025-11-06
8479,195,827,5,2025-10-22
8480,152,392,4,2024-07-26
8481,63,699,4,2024-05-02
8482,36,82,2,2024-04-10
8483,179,354,3,2025-06-02
8484,48,364,1,2025-07-31
8485,111,105,3,2026-02-17
8486,169,846,2,2024-07-08
8487,154,161,3,2024-04-13
8488,20,968,2,2024-03-07
8489,135,784,5,2024-08-20
8490,120,619,5,2025-12-19
8491,7,994,1,2025-12-10
8492,115,512,2,2025-09-05
8493,89,756,1,2024-04-18
8494,167,289,4,2025-09-23
8495,98,444,1,2025-09-24
8496,1,36,1,2024-04-30
8497,32,894,2,2025-07-21
8498,94,481,4,2024-12-09
8499,40,236,5,2025-11-30
8500,13,447,3,2025-11-02
8501,81,428,1,2025-12-09
8502,35,116,2,2024-09-19
8503,149,231,1,2024-04-09
8504,106,687,3,2024-02-21
8505,184,967,2,2024-12-11
8506,79,760,2,2025-10-24
8507,120,111,2,2024-03-17
8508,158,294,2,2026-02-15
8509,66,553,3,2024-07-18
8510,2,75,2,2025-10-13
8511,185,361,2,2024-03-02
8512,85,316,3,2025-08-04
8513,18,728,1,2026-01-28
8514,200,179,4,2025-07-13
8515,119,438,4,2025-12-29
8516,69,904,5,2024-02-26
8517,121,224,5,2024-08-17
8518,125,216,4,2025-04-17
8519,41,728,4,2024-10-10
8520,196,530,4,2024-11-28
8521,125,795,1,2024-12-28
8522,114,560,4,2024-09-19
8523,122,503,4,2025-12-16
8524,41,597,4,2025-01-31
8525,146,201,1,2025-08-24
8526,196,77,1,2024-05-07
8527,74,886,4,2024-11-09
8528,129,185,3,2025-04-16
8529,115,431,2,2025-11-12
8530,33,678,5,2025-12-28
8531,154,605,5,2025-11-22
8532,58,747,5,2025-05-03
8533,123,525,3,2025-08-24
8534,139,358,1,2025-07-06
8535,31,321,5,2025-08-14
8536,84,36,3,2024-05-01
8537,136,25,3,2024-07-17
8538,167,861,4,2025-12-24
8539,71,14,2,2025-11-17
8540,38,402,5,2024-07-09
8541,154,574,5,2025-03-11
8542,30,167,4,2024-07-25
8543,123,388,1,2024-06-09
8544,21,1,3,2024-04-02
8545,97,546,3,2024-11-14
8546,158,637,4,2025-08-29
8547,84,115,3,2024-03-05
8548,139,243,1,2024-08-12
8549,152,502,3,2024-04-25
8550,142,498,3,2024-03-31
8551,180,654,3,2025-04-04
8552,87,312,3,2025-12-02
8553,155,240,5,2024-09-19
8554,68,615,1,2026-01-30
8555,3,894,3,2025-06-26
8556,76,631,1,2024-02-19
8557,98,580,5,2025-05-27
8558,114,792,1,2025-12-06
8559,44,923,1,2024-03-29
8560,163,84,2,2024-06-04
8561,19,552,2,2026-02-12
8562,43,726,5,2026-02-08
8563,53,887,2,2024-03-12
8564,25,912,3,2025-09-14
8565,34,694,5,2024-12-24
8566,69,224,5,2025-01-19
8567,8,657,4,2024-09-27
8568,148,180,3,2024-07-31
8569,159,905,3,2024-09-12
8570,52,541,5,2024-03-03
8571,40,69,4,2024-05-29
8572,113,312,5,2025-02-11
8573,30,29,4,2025-02-01
8574,137,514,4,2026-01-28
8575,16,903,5,2024-11-03
8576,180,285,2,2025-03-27
8577,169,759,2,2025-03-27
8578,100,673,5,2025-12-31
8579,199,264,3,2024-08-31
8580,78,669,5,2025-05-05
8581,52,687,2,2025-10-21
8582,187,963,3,2024-05-26
8583,60,796,1,2024-07-11
8584,84,748,2,2025-05-04
8585,39,877,2,2024-03-11
8586,186,733,3,2025-02-01
8587,198,222,3,2024-10-12
8588,114,399,2,2025-09-10
8589,35,194,5,2024-09-12
8590,95,681,1,2024-04-26
8591,62,906,1,2025-01-28
8592,76,334,3,2025-08-10
8593,168,423,4,2025-11-07
8594,116,763,5,2024-09-19
8595,109,44,5,2024-11-12
8596,53,477,4,2024-06-06
8597,63,180,2,2026-01-13
8598,128,763,5,2025-08-21
8599,26,798,3,2025-08-06
8600,119,113,5,2025-09-10
8601,49,959,1,2024-11-06
8602,178,755,2,2025-10-27
8603,151,777,2,2025-11-30
8604,188,18,2,2025-06-06
8605,184,252,4,2024-10-14
8606,135,270,3,2025-07-07
8607,141,964,1,2024-05-30
8608,85,673,2,2024-04-21
8609,169,264,3,2025-03-08
8610,61,805,1,2025-02-23
8611,74,252,1,2025-05-18
8612,8,745,5,2024-05-27
8613,66,651,5,2024-05-07
8614,83,464,1,2025-09-15
8615,71,552,1,2025-11-24
8616,12,786,4,2024-12-05
8617,40,619,4,2025-05-04
8618,112,408,2,2024-08-28
8619,6,912,1,2024-08-03
8620,122,727,2,2024-05-03
8621,27,743,3,2024-04-22
8622,11,96,3,2024-10-02
8623,119,445,3,2024-10-18
8624,176,147,5,2025-07-08
8625,76,992,4,2024-10-16
8626,4,209,5,2025-05-13
8627,159,887,3,2025-06-26
8628,52,608,5,2025-02-06
8629,58,193,4,2024-06-26
8630,131,537,2,2025-03-14
8631,46,399,5,2024-03-17
8632,164,244,4,2025-08-10
8633,44,890,2,2024-07-12
8634,169,254,2,2025-02-23
8635,179,289,1,2024-06-24
8636,138,195,1,2026-01-11
8637,50,752,1,2024-12-31
8638,175,944,1,2025-09-26
8639,103,615,3,2024-09-07
8640,162,821,1,2026-01-05
8641,165,608,3,2024-11-25
8642,19,547,1,2026-01-22
8643,4,429,2,2025-07-22
8644,67,866,5,2025-09-28
8645,34,19,1,2024-06-15
8646,6,985,2,2024-03-07
8647,61,338,2,2024-08-07
8648,5,219,4,2024-11-27
8649,40,291,1,2024-04-26
8650,113,896,3,2024-10-22
8651,179,819,5,2025-07-08
8652,101,9,5,2024-10-19
8653,27,882,5,2024-11-14
8654,152,684,4,2026-02-03
8655,149,4,3,2025-01-08
8656,186,263,3,2025-05-07
8657,132,973,4,2025-04-27
8658,187,381,1,2025-11-15
8659,48,655,3,2025-03-27
8660,120,597,5,2024-05-24
8661,192,604,1,2026-01-28
8662,95,109,5,2024-06-14
8663,86,138,3,2025-12-01
8664,54,60,2,2025-12-25
8665,172,252,5,2025-09-18
8666,170,140,3,2025-09-14
8667,49,80,2,2025-11-05
8668,137,339,4,2025-12-19
8669,63,811,4,2025-08-16
8670,69,447,5,2025-07-06
8671,78,145,4,2025-09-12
8672,16,677,2,2025-05-16
8673,148,74,4,2025-01-26
8674,111,668,1,2025-11-03
8675,194,60,5,2024-06-26
8676,58,945,1,2024-02-27
8677,108,46,3,2025-07-17
8678,157,127,1,2025-06-01
8679,101,533,1,2024-06-15
8680,34,768,1,2025-01-13
8681,187,78,4,2024-02-24
8682,91,975,1,2025-09-16
8683,81,275,5,2024-02-22
8684,181,472,4,2024-03-01
8685,54,219,5,2024-05-10
8686,107,419,3,2024-07-15
8687,4,470,2,2024-09-21
8688,73,794,3,2025-07-28
8689,87,72,3,2024-03-25
8690,197,95,1,2025-08-07
8691,124,232,5,2025-03-11
8692,183,335,4,2026-01-23
8693,79,471,4,2024-07-23
8694,101,757,4,2024-11-20
8695,156,161,2,2024-04-04
8696,9,731,5,2024-10-14
8697,8,263,4,2024-06-07
8698,177,458,2,2024-06-03
8699,63,191,3,2024-10-30
8700,11,802,3,2025-11-02
8701,33,603,5,2025-12-14
8702,184,157,1,2025-12-02
8703,46,807,2,2025-10-25
8704,16,489,4,2025-08-01
8705,115,273,5,2024-04-19
8706,48,678,1,2025-09-06
8707,1,780,4,2025-12-26
8708,34,964,5,2025-09-23
8709,66,114,2,2024-03-31
8710,77,997,5,2026-01-17
8711,114,553,3,2025-06-27
8712,68,993,4,2025-08-03
8713,186,872,5,2025-01-19
8714,123,220,3,2025-09-08
8715,81,325,2,2024-12-25
8716,14,647,5,2025-10-15
8717,27,165,2,2024-09-01
8718,47,60,5,2025-08-18
8719,19,119,4,2024-06-20
8720,121,543,1,2026-01-23
8721,106,209,3,2025-06-05
8722,107,368,2,2025-08-25
8723,92,43,3,2026-02-05
8724,58,404,5,2024-12-28
8725,87,174,2,2025-06-26
8726,26,997,3,2025-05-01
8727,21,61,4,2025-02-12
8728,100,545,5,2024-07-27
8729,109,745,2,2025-04-01
8730,195,808,3,2025-11-30
8731,150,168,2,2025-07-09
8732,76,552,2,2024-03-04
8733,25,260,1,2024-04-17
8734,195,367,2,2024-06-19
8735,102,917,5,2025-01-01
8736,191,214,5,2024-03-23
8737,170,619,3,2025-08-03
8738,100,157,3,2025-01-18
8739,114,354,1,2025-02-06
8740,138,485,4,2025-08-08
8741,100,947,5,2025-08-11
8742,71,18,1,2025-03-20
8743,88,100,1,2024-10-29
8744,47,398,4,2025-09-22
8745,30,372,1,2025-08-05
8746,179,563,4,2025-02-13
8747,108,739,2,2024-10-03
8748,166,608,4,2025-01-22
8749,88,364,2,2025-08-22
8750,185,115,2,2025-07-24
8751,5,475,2,2025-06-24
8752,105,95,1,2025-04-06
8753,67,616,3,2024-03-24
8754,2,482,5,2025-01-13
8755,197,563,3,2024-11-23
8756,165,847,2,2025-07-25
8757,154,214,3,2024-07-22
